"item_id","item_type","name","eqType","color","rare","root_id","description","functionDes","g_price","m_price","memberUse","script","script_battle","item_unique","item_TimeLimit","item_TimeLimitType","item_GenerateLimit","item_GenerateLimit_Time","item_GenerateLimit_Count","reqSexClass1","reqSexClass2","reqFaction","reqLv","consume","questItem","soulBound","dumpable","sellable","droppable","repair","godWeapon","steal","Identify","Identify2","strLv","eqQuality","eqQuality2","ATK_Base","HIT_Base","DEF_Base","HP_Base","SPD_Base","EVA_Base","SP_Base","POW_Base","ATK_Qual","HIT_Qual","DEF_Qual","HP_Qual","SPD_Qual","EVA_Qual","SP_Qual","POW_Qual","ATK_Strth","HIT_Strth","DEF_Strth","HP_Strth","SPD_Strth","EVA_Strth","SP_Strth","POW_Strth","useCount","overlap","usePlace","form","targetType","target","use_baseElement","coolType","coolTime","periodType","period","nTarget","restoreType","restore_HP","restore_mHP","restore_SP","restore_mSP","restore_VP","restore_DP","restore_WC","restore_favor","bagSlot","eq_baseElement","eq_maxEnduring","eq_maxUpgrade","eq_minGem","eq_maxGem","STA_d","STA_u","SPR_d","SPR_u","STR_d","STR_u","CON_d","CON_u","AGI_d","AGI_u","ATK_d","ATK_u","DEF_d","DEF_u","HIT_d","HIT_u","EVA_d","EVA_u","PWD_d","PWD_u","SPD_d","SPD_u","maxHP_d","maxHP_u","maxSP_d","maxSP_u","maxVP_d","maxVP_u","wind_d","wind_u","windopp_d","windopp_u","windign_d","windign_u","winddeb_d","winddeb_u","dust_d","dust_u","dustopp_d","dustopp_u","dustign_d","dustign_u","dustdeb_d","dustdeb_u","water_d","water_u","wateropp_d","wateropp_u","waterign_d","waterign_u","waterdeb_d","waterdeb_u","fire_d","fire_u","fireopp_d","fireopp_u","fireign_d","fireign_u","firedeb_d","firedeb_u","iconLight","weaponLight","icon1","icon2","icon3","item_AtkEffect","item_HurtEffect","item_SparkEffect","item_AtkSound","item_HurtSound","item_SparkSound","eq_Outlook1","eqo1_atk1_sound","eqo1_atk2_sound","eq_Outlook2","eqo2_atk1_sound","eqo2_atk2_sound","eq_Color","eq_colorPalette1","eq_colorPalette2","eq_colorPalette3","eq_colorPalette4","eq_colorPalette5","skill_id","probability","item_Donate","itemset_id","add_friendly"
"20513","1","云龙绸带","0","0","0","10302","绸如云彩，龙隐其间","右键点击装备。","30000","0","0","","","0","0","0","0","0","0","4","6","0","50","0","0","0","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","255","500","10","1","2","12","0","12","0","12","0","12","0","12","0","160","208","0","0","185","240","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","itemW0794.ent","itemW0794s.ent","itemW0794t.ent","0","0","0","0","0","0","w00762_t101.ent","8D07C630.wav","8D07C630.wav","w00798_t101.ent","0","0","","","","","","","4000 | 4001| 4002 | 4003 | 4004 | 4005 | 4010 | 4011 | 4012 | 4013 | 4014 | 4020 | 4021 | 4022 | 4023 | 4030 | 4031 | 4032 | 4033 | 4034 | 4035 | 4040 | 4041 | 4042 | 4043 | 4044 | 4045 | 4050| 4051 | 4052 | 4053 | 4054 | 4055 | 4060 | 4061 | 4062 | 4063 | 4064 | 4065 | 4066 | 4067 | 4070 | 4071 | 4072 | 4073 | 4074 | 4075 | 4080 | 4081 | 4082 | 4083 | 4088","100","0","",""
"20514","1","七彩罗刹","0","0","0","10303","用各式丝绸编织而成的丝带","右键点击装备。","35000","0","0","","","0","0","0","0","0","0","4","6","0","60","0","0","0","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","255","500","10","1","2","14","0","14","0","14","0","14","0","14","0","190","247","0","0","220","286","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","itemW0795.ent","itemW0795s.ent","itemW0795t.ent","0","0","0","0","0","0","w00763_t101.ent","8D07C630.wav","8D07C630.wav","w00799_t101.ent","0","0","","","","","","","4000 | 4001| 4002 | 4003 | 4004 | 4005 | 4010 | 4011 | 4012 | 4013 | 4014 | 4020 | 4021 | 4022 | 4023 | 4030 | 4031 | 4032 | 4033 | 4034 | 4035 | 4040 | 4041 | 4042 | 4043 | 4044 | 4045 | 4050| 4051 | 4052 | 4053 | 4054 | 4055 | 4060 | 4061 | 4062 | 4063 | 4064 | 4065 | 4066 | 4067 | 4070 | 4071 | 4072 | 4073 | 4074 | 4075 | 4080 | 4081 | 4082 | 4083 | 4088","100","0","",""
"20515","1","缚神绫","0","0","0","10304","丝带可紧可松，传言可缚神灵","右键点击装备。","40000","0","0","","","0","0","0","0","0","0","4","6","0","70","0","0","0","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","255","500","10","1","2","17","0","17","0","17","0","17","0","17","0","220","286","0","0","255","331","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","itemW0796.ent","itemW0796s.ent","itemW0796t.ent","0","0","0","0","0","0","w00763_t101.ent","8D07C630.wav","8D07C630.wav","w00799_t101.ent","0","0","","","","","","","4000 | 4001| 4002 | 4003 | 4004 | 4005 | 4010 | 4011 | 4012 | 4013 | 4014 | 4020 | 4021 | 4022 | 4023 | 4030 | 4031 | 4032 | 4033 | 4034 | 4035 | 4040 | 4041 | 4042 | 4043 | 4044 | 4045 | 4050| 4051 | 4052 | 4053 | 4054 | 4055 | 4060 | 4061 | 4062 | 4063 | 4064 | 4065 | 4066 | 4067 | 4070 | 4071 | 4072 | 4073 | 4074 | 4075 | 4080 | 4081 | 4082 | 4083 | 4088","100","0","",""
"20516","1","九天仙绫","0","0","0","10305","存于九天，吸日月玄灵","右键点击装备。","45000","0","0","","","0","0","0","0","0","0","4","6","0","80","0","0","0","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","255","500","10","1","2","20","0","20","0","20","0","20","0","20","0","250","325","0","0","290","377","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","itemW0797.ent","itemW0797s.ent","itemW0797t.ent","0","0","0","0","0","0","w00763_t101.ent","8D07C630.wav","8D07C630.wav","w00799_t101.ent","0","0","","","","","","","4000 | 4001| 4002 | 4003 | 4004 | 4005 | 4010 | 4011 | 4012 | 4013 | 4014 | 4020 | 4021 | 4022 | 4023 | 4030 | 4031 | 4032 | 4033 | 4034 | 4035 | 4040 | 4041 | 4042 | 4043 | 4044 | 4045 | 4050| 4051 | 4052 | 4053 | 4054 | 4055 | 4060 | 4061 | 4062 | 4063 | 4064 | 4065 | 4066 | 4067 | 4070 | 4071 | 4072 | 4073 | 4074 | 4075 | 4080 | 4081 | 4082 | 4083 | 4088","100","0","",""
"20517","1","青铜短剑","0","0","0","10324","青铜制成，上铸有简单的图案纹饰，初学者练习常用","右键点击装备。","5000","0","0","","","0","0","0","0","0","0","5","7","0","0","0","0","0","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","255","500","10","1","2","3","0","3","0","3","0","3","0","3","0","20","40","0","0","30","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","itemW0804.ent","itemW0804s.ent","itemW0804t.ent","0","0","0","0","0","0","w00779_t101.ent","00085193.wav","00085193.wav","w00815_t101.ent","0","0","","","","","","","4000 | 4001| 4002 | 4003 | 4004 | 4005 | 4010 | 4011 | 4012 | 4013 | 4014 | 4020 | 4021 | 4022 | 4023 | 4030 | 4031 | 4032 | 4033 | 4034 | 4035 | 4040 | 4041 | 4042 | 4043 | 4044 | 4045 | 4050| 4051 | 4052 | 4053 | 4054 | 4055 | 4060 | 4061 | 4062 | 4063 | 4064 | 4065 | 4066 | 4067 | 4070 | 4071 | 4072 | 4073 | 4074 | 4075 | 4080 | 4081 | 4082 | 4083 | 4088","100","0","",""
"20518","1","铁齿剑","0","0","0","10325","铁制的短剑，边缘带齿","右键点击装备。","10000","0","0","","","0","0","0","0","0","0","5","7","0","10","0","0","0","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","255","500","10","1","2","4","0","4","0","4","0","4","0","4","0","40","52","0","0","45","58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","itemW0805.ent","itemW0805s.ent","itemW0805t.ent","0","0","0","0","0","0","w00779_t101.ent","00085193.wav","00085193.wav","w00815_t101.ent","0","0","","","","","","","4000 | 4001| 4002 | 4003 | 4004 | 4005 | 4010 | 4011 | 4012 | 4013 | 4014 | 4020 | 4021 | 4022 | 4023 | 4030 | 4031 | 4032 | 4033 | 4034 | 4035 | 4040 | 4041 | 4042 | 4043 | 4044 | 4045 | 4050| 4051 | 4052 | 4053 | 4054 | 4055 | 4060 | 4061 | 4062 | 4063 | 4064 | 4065 | 4066 | 4067 | 4070 | 4071 | 4072 | 4073 | 4074 | 4075 | 4080 | 4081 | 4082 | 4083 | 4088","100","0","",""
"20519","1","吴越剑","0","0","0","10326","吴越之地产名剑，极其锐利","右键点击装备。","15000","0","0","","","0","0","0","0","0","0","5","7","0","20","0","0","0","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","255","500","10","1","2","6","0","6","0","6","0","6","0","6","0","70","91","0","0","80","104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","itemW0806.ent","itemW0806s.ent","itemW0806t.ent","0","0","0","0","0","0","w00779_t101.ent","00085193.wav","00085193.wav","w00815_t101.ent","0","0","","","","","","","4000 | 4001| 4002 | 4003 | 4004 | 4005 | 4010 | 4011 | 4012 | 4013 | 4014 | 4020 | 4021 | 4022 | 4023 | 4030 | 4031 | 4032 | 4033 | 4034 | 4035 | 4040 | 4041 | 4042 | 4043 | 4044 | 4045 | 4050| 4051 | 4052 | 4053 | 4054 | 4055 | 4060 | 4061 | 4062 | 4063 | 4064 | 4065 | 4066 | 4067 | 4070 | 4071 | 4072 | 4073 | 4074 | 4075 | 4080 | 4081 | 4082 | 4083 | 4088","100","0","",""
"20520","1","青锋剑","0","0","0","10327","剑长三尺，用起来方便灵活，是常用的兵器","右键点击装备。","20000","0","0","","","0","0","0","0","0","0","5","7","0","30","0","0","0","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","255","500","10","1","2","9","0","9","0","9","0","9","0","9","0","100","130","0","0","115","149","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","itemW0807.ent","itemW0807s.ent","itemW0807t.ent","0","0","0","0","0","0","w00780_t101.ent","00085193.wav","00085193.wav","w00816_t101.ent","0","0","","","","","","","4000 | 4001| 4002 | 4003 | 4004 | 4005 | 4010 | 4011 | 4012 | 4013 | 4014 | 4020 | 4021 | 4022 | 4023 | 4030 | 4031 | 4032 | 4033 | 4034 | 4035 | 4040 | 4041 | 4042 | 4043 | 4044 | 4045 | 4050| 4051 | 4052 | 4053 | 4054 | 4055 | 4060 | 4061 | 4062 | 4063 | 4064 | 4065 | 4066 | 4067 | 4070 | 4071 | 4072 | 4073 | 4074 | 4075 | 4080 | 4081 | 4082 | 4083 | 4088","100","0","",""
"20521","1","龙泉剑","0","0","0","10328","精铁铸造，又以龙泉之水淬制，上刻青龙。其利无比","右键点击装备。","25000","0","0","","","0","0","0","0","0","0","5","7","0","40","0","0","0","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","255","500","10","1","2","10","0","10","0","10","0","10","0","10","0","130","169","0","0","150","195","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","itemW0808.ent","itemW0808s.ent","itemW0808t.ent","0","0","0","0","0","0","w00780_t101.ent","00085193.wav","00085193.wav","w00816_t101.ent","0","0","","","","","","","4000 | 4001| 4002 | 4003 | 4004 | 4005 | 4010 | 4011 | 4012 | 4013 | 4014 | 4020 | 4021 | 4022 | 4023 | 4030 | 4031 | 4032 | 4033 | 4034 | 4035 | 4040 | 4041 | 4042 | 4043 | 4044 | 4045 | 4050| 4051 | 4052 | 4053 | 4054 | 4055 | 4060 | 4061 | 4062 | 4063 | 4064 | 4065 | 4066 | 4067 | 4070 | 4071 | 4072 | 4073 | 4074 | 4075 | 4080 | 4081 | 4082 | 4083 | 4088","100","0","",""
"20522","1","黄金剑","0","0","0","10329","真金铸脊，精钢淬锋，其光灿烂夺人眼，魔障远避不及","右键点击装备。","30000","0","0","","","0","0","0","0","0","0","5","7","0","50","0","0","0","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","255","500","10","1","2","12","0","12","0","12","0","12","0","12","0","160","208","0","0","185","240","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","itemW0809.ent","itemW0809s.ent","itemW0809t.ent","0","0","0","0","0","0","w00780_t101.ent","00085193.wav","00085193.wav","w00816_t101.ent","0","0","","","","","","","4000 | 4001| 4002 | 4003 | 4004 | 4005 | 4010 | 4011 | 4012 | 4013 | 4014 | 4020 | 4021 | 4022 | 4023 | 4030 | 4031 | 4032 | 4033 | 4034 | 4035 | 4040 | 4041 | 4042 | 4043 | 4044 | 4045 | 4050| 4051 | 4052 | 4053 | 4054 | 4055 | 4060 | 4061 | 4062 | 4063 | 4064 | 4065 | 4066 | 4067 | 4070 | 4071 | 4072 | 4073 | 4074 | 4075 | 4080 | 4081 | 4082 | 4083 | 4088","100","0","",""
"20523","1","游龙剑","0","0","0","10330","剑体九曲如龙形，覆鳞片，手弹其锋刃鸣如龙吟","右键点击装备。","35000","0","0","","","0","0","0","0","0","0","5","7","0","60","0","0","0","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","255","500","10","1","2","14","0","14","0","14","0","14","0","14","0","190","247","0","0","220","286","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","itemW0810.ent","itemW0810s.ent","itemW0810t.ent","0","0","0","0","0","0","w00781_t101.ent","00085193.wav","00085193.wav","w00817_t101.ent","0","0","","","","","","","4000 | 4001| 4002 | 4003 | 4004 | 4005 | 4010 | 4011 | 4012 | 4013 | 4014 | 4020 | 4021 | 4022 | 4023 | 4030 | 4031 | 4032 | 4033 | 4034 | 4035 | 4040 | 4041 | 4042 | 4043 | 4044 | 4045 | 4050| 4051 | 4052 | 4053 | 4054 | 4055 | 4060 | 4061 | 4062 | 4063 | 4064 | 4065 | 4066 | 4067 | 4070 | 4071 | 4072 | 4073 | 4074 | 4075 | 4080 | 4081 | 4082 | 4083 | 4088","100","0","",""
"20524","1","北斗七星剑","0","0","0","10331","精炼白金之铁铸造，有北斗七星之纹饰","右键点击装备。","40000","0","0","","","0","0","0","0","0","0","5","7","0","70","0","0","0","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","255","500","10","1","2","17","0","17","0","17","0","17","0","17","0","220","286","0","0","255","331","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","itemW0811.ent","itemW0811s.ent","itemW0811t.ent","0","0","0","0","0","0","w00781_t101.ent","00085193.wav","00085193.wav","w00817_t101.ent","0","0","","","","","","","4000 | 4001| 4002 | 4003 | 4004 | 4005 | 4010 | 4011 | 4012 | 4013 | 4014 | 4020 | 4021 | 4022 | 4023 | 4030 | 4031 | 4032 | 4033 | 4034 | 4035 | 4040 | 4041 | 4042 | 4043 | 4044 | 4045 | 4050| 4051 | 4052 | 4053 | 4054 | 4055 | 4060 | 4061 | 4062 | 4063 | 4064 | 4065 | 4066 | 4067 | 4070 | 4071 | 4072 | 4073 | 4074 | 4075 | 4080 | 4081 | 4082 | 4083 | 4088","100","0","",""
"20525","1","碧玉剑","0","0","0","10332","以寒冰碧玉制成,剑身如竹节,刚硬无比,难得的奇珍之物","右键点击装备。","45000","0","0","","","0","0","0","0","0","0","5","7","0","80","0","0","0","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","255","500","10","1","2","20","0","20","0","20","0","20","0","20","0","250","325","0","0","290","377","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","itemW0812.ent","itemW0812s.ent","itemW0812t.ent","0","0","0","0","0","0","w00781_t101.ent","00085193.wav","00085193.wav","w00817_t101.ent","0","0","","","","","","","4000 | 4001| 4002 | 4003 | 4004 | 4005 | 4010 | 4011 | 4012 | 4013 | 4014 | 4020 | 4021 | 4022 | 4023 | 4030 | 4031 | 4032 | 4033 | 4034 | 4035 | 4040 | 4041 | 4042 | 4043 | 4044 | 4045 | 4050| 4051 | 4052 | 4053 | 4054 | 4055 | 4060 | 4061 | 4062 | 4063 | 4064 | 4065 | 4066 | 4067 | 4070 | 4071 | 4072 | 4073 | 4074 | 4075 | 4080 | 4081 | 4082 | 4083 | 4088","100","0","",""
"20526","1","柳叶刀","0","0","0","10351","形如柳叶的细弯刀","右键点击装备。","5000","0","0","","","0","0","0","0","0","0","7","0","0","0","0","0","0","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","255","500","10","1","2","3","0","3","0","3","0","3","0","3","0","20","40","0","0","30","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","itemW0819.ent","itemW0819s.ent","itemW0819t.ent","0","0","0","0","0","0","w00806_t101.ent","8D07C630.wav","8D07C630.wav","0","0","0","","","","","","","4000 | 4001| 4002 | 4003 | 4004 | 4005 | 4010 | 4011 | 4012 | 4013 | 4014 | 4020 | 4021 | 4022 | 4023 | 4030 | 4031 | 4032 | 4033 | 4034 | 4035 | 4040 | 4041 | 4042 | 4043 | 4044 | 4045 | 4050| 4051 | 4052 | 4053 | 4054 | 4055 | 4060 | 4061 | 4062 | 4063 | 4064 | 4065 | 4066 | 4067 | 4070 | 4071 | 4072 | 4073 | 4074 | 4075 | 4080 | 4081 | 4082 | 4083 | 4088","100","0","",""
"20527","1","苗刀","0","0","0","10352","苗疆常用的兵器，极细极尖锐","右键点击装备。","10000","0","0","","","0","0","0","0","0","0","7","0","0","10","0","0","0","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","255","500","10","1","2","4","0","4","0","4","0","4","0","4","0","40","52","0","0","45","58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","itemW0820.ent","itemW0820s.ent","itemW0820t.ent","0","0","0","0","0","0","w00806_t101.ent","8D07C630.wav","8D07C630.wav","0","0","0","","","","","","","4000 | 4001| 4002 | 4003 | 4004 | 4005 | 4010 | 4011 | 4012 | 4013 | 4014 | 4020 | 4021 | 4022 | 4023 | 4030 | 4031 | 4032 | 4033 | 4034 | 4035 | 4040 | 4041 | 4042 | 4043 | 4044 | 4045 | 4050| 4051 | 4052 | 4053 | 4054 | 4055 | 4060 | 4061 | 4062 | 4063 | 4064 | 4065 | 4066 | 4067 | 4070 | 4071 | 4072 | 4073 | 4074 | 4075 | 4080 | 4081 | 4082 | 4083 | 4088","100","0","",""
"20528","1","夜魔弯刀","0","0","0","10353","精钢制成的细弯刀，刀背密布细齿如夜魔之牙","右键点击装备。","15000","0","0","","","0","0","0","0","0","0","7","0","0","20","0","0","0","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","255","500","10","1","2","6","0","6","0","6","0","6","0","6","0","70","91","0","0","80","104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","itemW0821.ent","itemW0821s.ent","itemW0821t.ent","0","0","0","0","0","0","w00806_t101.ent","8D07C630.wav","8D07C630.wav","0","0","0","","","","","","","4000 | 4001| 4002 | 4003 | 4004 | 4005 | 4010 | 4011 | 4012 | 4013 | 4014 | 4020 | 4021 | 4022 | 4023 | 4030 | 4031 | 4032 | 4033 | 4034 | 4035 | 4040 | 4041 | 4042 | 4043 | 4044 | 4045 | 4050| 4051 | 4052 | 4053 | 4054 | 4055 | 4060 | 4061 | 4062 | 4063 | 4064 | 4065 | 4066 | 4067 | 4070 | 4071 | 4072 | 4073 | 4074 | 4075 | 4080 | 4081 | 4082 | 4083 | 4088","100","0","",""
"20529","1","金背大砍刀","0","0","0","10354","刀身挺直，以黄金镶背，刀道沉猛","右键点击装备。","20000","0","0","","","0","0","0","0","0","0","7","0","0","30","0","0","0","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","255","500","10","1","2","9","0","9","0","9","0","9","0","9","0","100","130","0","0","115","149","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","itemW0822.ent","itemW0822s.ent","itemW0822t.ent","0","0","0","0","0","0","w00807_t101.ent","8D07C630.wav","8D07C630.wav","0","0","0","","","","","","","4000 | 4001| 4002 | 4003 | 4004 | 4005 | 4010 | 4011 | 4012 | 4013 | 4014 | 4020 | 4021 | 4022 | 4023 | 4030 | 4031 | 4032 | 4033 | 4034 | 4035 | 4040 | 4041 | 4042 | 4043 | 4044 | 4045 | 4050| 4051 | 4052 | 4053 | 4054 | 4055 | 4060 | 4061 | 4062 | 4063 | 4064 | 4065 | 4066 | 4067 | 4070 | 4071 | 4072 | 4073 | 4074 | 4075 | 4080 | 4081 | 4082 | 4083 | 4088","100","0","",""
"20530","1","雁翅刀","0","0","0","10355","刀背布满粗大的锯齿，上挂银环，铿锵入耳如雁过九天","右键点击装备。","25000","0","0","","","0","0","0","0","0","0","7","0","0","40","0","0","0","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","255","500","10","1","2","10","0","10","0","10","0","10","0","10","0","130","169","0","0","150","195","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","itemW0823.ent","itemW0823s.ent","itemW0823t.ent","0","0","0","0","0","0","w00807_t101.ent","8D07C630.wav","8D07C630.wav","0","0","0","","","","","","","4000 | 4001| 4002 | 4003 | 4004 | 4005 | 4010 | 4011 | 4012 | 4013 | 4014 | 4020 | 4021 | 4022 | 4023 | 4030 | 4031 | 4032 | 4033 | 4034 | 4035 | 4040 | 4041 | 4042 | 4043 | 4044 | 4045 | 4050| 4051 | 4052 | 4053 | 4054 | 4055 | 4060 | 4061 | 4062 | 4063 | 4064 | 4065 | 4066 | 4067 | 4070 | 4071 | 4072 | 4073 | 4074 | 4075 | 4080 | 4081 | 4082 | 4083 | 4088","100","0","",""
