"Mix_ProductID","Mix_ProductName","Mix_ProductDescription","Mix_ProductFunctionDes","Mix_skillLv","Mix_LiveSkllID","Mix_LiveSkllLV","Mix_ProductType","Mix_Quality","Mix_Materials01_Switch","Mix_Materials01","Mix_NumOfMaterials01","Mix_Materials02_Switch","Mix_Materials02","Mix_NumOfMaterials02","Mix_Materials03_Switch","Mix_Materials03","Mix_NumOfMaterials03","Mix_Materials04_Switch","Mix_Materials04","Mix_NumOfMaterials04","Mix_Materials05_Switch","Mix_Materials05","Mix_NumOfMaterials05","Mix_Materials06_Switch","Mix_Materials06","Mix_NumOfMaterials06","Mix_Materials07_Switch","Mix_Materials07","Mix_NumOfMaterials07","Mix_Materials08_Switch","Mix_Materials08","Mix_NumOfMaterials08","Mix_Output01","Mix_Output01_Number","Mix_Output02","Mix_Output02_Number","Mix_Output03","Mix_Output03_Number","Mix_Output04","Mix_Output04_Number","Mix_Output05","Mix_Output05_Number","Mix_Output06_EpicWeapon01","Mix_Output06_Number","Mix_Outpit07_EpicWeapon02","Mix_Output07_Number","Mix_Addon01","Mix_Addon02","Mix_Addon03","Mix_Addon04","Mix_Addon05","Mix_Addon06","Mix_Addon07","Mix_Addon08","Mix_Addon09","Mix_Addon10","Mix_Addon_Base","Mix_ConsumeTime","Mix_LUA","Mix_ConsumeType01","Mix_ConsumeAmount01","Mix_ConsumeType02","Mix_ConsumeAmount02","Mix_ConsumeType03","Mix_ConsumeAmount03","Mix_ConsumeType04","Mix_ConsumeAmount04"
"60","灵蛇剑(60级)","剑光时赤时青，高手用之灵如青竹、毒如赤练、七步断魂、生命不见。","装备后增加攻击和命中等人物属性。","60","0","0","104","0","1","41065","1","2","41430","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13241","1","13242","1","13243","1","13244","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","6000","0","0","0","0","0","0"
"61","怒剑(70级)","剑身光纹乱如蚕丝，剑尖光纹四射如火，出炉时天地鬼神皆为震怒。","装备后增加攻击和命中等人物属性。","70","0","0","104","0","1","41066","1","2","41430","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13281","1","13282","1","13283","1","13284","1","13285","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","7000","0","0","0","0","0","0"
"62","灵空剑(80级)","由铸剑大师邵空子炼成的凶剑，佩带者都必招致不详。","装备后增加攻击和命中等人物属性。","80","0","0","104","0","1","41067","1","2","41430","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13321","1","13322","1","13323","1","13324","1","13325","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","8000","0","0","0","0","0","0"
"63","七星绝命剑(90级)","剑刃镶嵌七颗星状的暗器，内力劲透剑身，暗器飞脱疾出，取人性命。","装备后增加攻击和命中等人物属性。","90","0","0","104","0","1","41068","1","2","41430","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13361","1","13362","1","13363","1","13364","1","13365","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","9000","0","0","0","0","0","0"
"64","蓝山古剑(100级)","由千年古铁胎所打造而成的名剑，剑身古老而拙长，剑光碧似蓝天。","装备后增加攻击和命中等人物属性。","100","0","0","104","0","1","41069","1","2","41430","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13401","1","13402","1","13403","1","13404","1","13405","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","10000","0","0","0","0","0","0"
"65","烈血剑(110级)","黑龙神剑宇文啸天的独门兵器，带着一片美丽而灿烂的彩虹般的光芒。","装备后增加攻击和命中等人物属性。","110","0","0","104","0","1","41070","1","2","41430","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13441","1","13442","1","13443","1","13444","1","13445","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","11000","0","0","0","0","0","0"
"66","夺情剑(120级)","一代剑豪狄武子的兵器，剑长三尺七寸，碧绿的剑光宛如一池秋水。","装备后增加攻击和命中等人物属性。","120","0","0","104","0","1","41071","1","2","41430","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13481","1","13482","1","13483","1","13484","1","13485","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","12000","0","0","0","0","0","0"
"67","孤冰剑(130级)","叶孤城的爱剑，乃海外寒剑之精英，剑锋三尺三，净重六斤四两。","装备后增加攻击和命中等人物属性。","130","0","0","104","0","1","41072","1","2","41430","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13521","1","13522","1","13523","1","13524","1","13525","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","13000","0","0","0","0","0","0"
"68","吹雪剑(140级)","西门吹雪的随身宝剑，剑锋长三尺七寸，净重七斤十三两，天下难得。","装备后增加攻击和命中等人物属性。","140","0","0","104","0","1","41073","1","2","41430","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13561","1","13562","1","13563","1","13564","1","13565","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","14000","0","0","0","0","0","0"
"69","嵩阳铁剑(50级)","出自【多情剑客无情剑】，郭嵩阳名动天下的神剑，剑身乌黑，不见光华，森寒剑气逼人眉睫。","装备后增加攻击和命中等人物属性。","150","0","0","104","0","1","13204","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13230","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","15000","0","0","0","0","0","0"
"70","潇湘神剑(60级)","出自【飞刀，又见飞刀】，潇湘剑客常用的神剑，异常锋利，惟有武功高强之人才能使用的神剑。","装备后增加攻击和命中等人物属性。","150","0","0","104","0","1","13244","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13270","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","20000","0","0","0","0","0","0"
"71","龙游剑(70级)","出自【名剑风流】，剑身看起来虽黯淡无光，却更使人不寒而栗，普天之下难有匹敌。","装备后增加攻击和命中等人物属性。","150","0","0","104","0","1","13284","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13310","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","25000","0","0","0","0","0","0"
"72","琥珀神剑(80级)","出自【湘妃剑】，发出阵阵红色剑芒的利剑，与人交战时可令对手触电，无法把持兵器。","装备后增加攻击和命中等人物属性。","150","0","0","104","0","1","13324","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13350","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","30000","0","0","0","0","0","0"
"73","月牙刀(10级)","刀身状似月牙，乃是父母遗留给你的物品，以备你日后闯荡江湖之用。","装备后增加攻击和命中等人物属性。","10","0","0","106","0","1","41080","1","2","41430","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14041","1","14042","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","1000","0","0","0","0","0","0"
"74","雁翎刀(20级)","状如燕子翅膀的单刀，不但造形优美，刀身更是轻灵非常。","装备后增加攻击和命中等人物属性。","20","0","0","106","0","1","41081","1","2","41430","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14081","1","14082","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","2000","0","0","0","0","0","0"
"75","斩马刀(30级)","长四尺三寸，背厚刃利，挥舞时气势如秋风扫落叶般，威猛霸道。","装备后增加攻击和命中等人物属性。","30","0","0","106","0","1","41082","1","2","41430","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14121","1","14122","1","14123","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","3000","0","0","0","0","0","0"
"76","鬼头刀(40级)","背厚面阔，刀体沉重，通体雕刻鬼头纹理，显得杀气十足。","装备后增加攻击和命中等人物属性。","40","0","0","106","0","1","41083","1","2","41430","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14161","1","14162","1","14163","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","4000","0","0","0","0","0","0"
"77","斩虎刀(50级)","刀重五十七斤，刻着白额猛虎的刀身上，缓缓流动着暗红色的光芒。","装备后增加攻击和命中等人物属性。","50","0","0","106","0","1","41084","1","2","41430","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14201","1","14202","1","14203","1","14204","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","5000","0","0","0","0","0","0"
"78","九环刀(60级)","西海寒铁所铸，刀身修长若鱼，锋利无匹，上系九环，是名九环刀。","装备后增加攻击和命中等人物属性。","60","0","0","106","0","1","41085","1","2","41430","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14241","1","14242","1","14243","1","14244","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","6000","0","0","0","0","0","0"
"79","乌金盘龙刀(70级)","以西域乌金混合奇门玄铁精心打制而成，通体流窜紫红色真气。","装备后增加攻击和命中等人物属性。","70","0","0","106","0","1","41086","1","2","41430","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14281","1","14282","1","14283","1","14284","1","14285","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","7000","0","0","0","0","0","0"
"80","阎罗刀(80级)","血雨门的镇门宝刀，刀身黝黑且短,却竟是用精铁铸成，削铁如泥。","装备后增加攻击和命中等人物属性。","80","0","0","106","0","1","41087","1","2","41430","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14321","1","14322","1","14323","1","14324","1","14325","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","8000","0","0","0","0","0","0"
"81","滚龙刀(90级)","刀身重达两百余斤，刃上刻条徐徐如生的金龙，闪亮耀眼，气势威猛。","装备后增加攻击和命中等人物属性。","90","0","0","106","0","1","41088","1","2","41430","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14361","1","14362","1","14363","1","14364","1","14365","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","9000","0","0","0","0","0","0"
"82","长刃螳螂刀(100级)","通体碧绿的奇门兵器，长三尺，华光闪闪，刃如螳螂勾臂，极为锋利。","装备后增加攻击和命中等人物属性。","100","0","0","106","0","1","41089","1","2","41430","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14401","1","14402","1","14403","1","14404","1","14405","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","10000","0","0","0","0","0","0"
"83","五虎断门刀(110级)","四十三斤重的纯钢钢刀，如猛虎下山，威猛霸道，刀出人断魂。","装备后增加攻击和命中等人物属性。","110","0","0","106","0","1","41090","1","2","41430","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14441","1","14442","1","14443","1","14444","1","14445","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","11000","0","0","0","0","0","0"
"84","天王斩鬼刀(120级)","近看，刀身上的鬼头隐现闪烁,就若地狱之火；挥舞，有如龙吟虎啸。","装备后增加攻击和命中等人物属性。","120","0","0","106","0","1","41091","1","2","41430","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14481","1","14482","1","14483","1","14484","1","14485","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","12000","0","0","0","0","0","0"
"85","鱼鳞紫金刀(130级)","以名贵紫金打造、锋利无比的名刀，刀身宛如鱼鳞，闪闪发光。","装备后增加攻击和命中等人物属性。","130","0","0","106","0","1","41092","1","2","41430","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14521","1","14522","1","14523","1","14524","1","14525","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","13000","0","0","0","0","0","0"
"86","望月宝刀(140级)","东瀛名匠望月达三仿中国剑型，花三十年功夫呕心沥血铸成的宝刀。","装备后增加攻击和命中等人物属性。","140","0","0","106","0","1","41093","1","2","41430","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14561","1","14562","1","14563","1","14564","1","14565","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","14000","0","0","0","0","0","0"
"87","出跸刀(50级)","出自【圆月弯刀】，一柄黄杨木雕的弯刀，刀身上以纯熟的雕刻技法，刻着美人出跸图。","装备后增加攻击和命中等人物属性。","150","0","0","106","0","1","14204","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14230","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","15000","0","0","0","0","0","0"
"88","离别钩(60级)","出自【离别钩】，以号称东方金铁之英的铁胎打造而成，本为剑，前锋却弯曲如钩。","装备后增加攻击和命中等人物属性。","150","0","0","106","0","1","14244","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14270","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","20000","0","0","0","0","0","0"
"89","风雷鱼鳞刀(70级)","出自【天涯明月刀】，长三尺八寸，重十八斤，刀上镶满珠宝，光华夺目，武林中无人不知。","装备后增加攻击和命中等人物属性。","150","0","0","106","0","1","14284","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14310","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","25000","0","0","0","0","0","0"
"90","黑魔刀(80级)","出自【天涯明月刀】，傅红雪的随身宝刀，刀鞘漆黑，刀柄漆黑，刀中仿似有股夺命的魔咒。","装备后增加攻击和命中等人物属性。","150","0","0","106","0","1","14324","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14350","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","30000","0","0","0","0","0","0"
"91","铁刺钩(10级)","以精铁锻压制成，再经特研磨，钩尖锐利且不易断裂，贯穿力超强。","装备后增加攻击和命中等人物属性。","10","0","0","109","0","1","41100","1","2","41430","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15041","1","15042","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","1000","0","0","0","0","0","0"
"92","十指尖刃(20级)","蛟皮作套、精钢制刃，父母遗留给你的物品，以备你日后闯荡江湖之用。","装备后增加攻击和命中等人物属性。","20","0","0","109","0","1","41101","1","2","41430","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15081","1","15082","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","2000","0","0","0","0","0","0"
"93","纯钢手叉(30级)","纯钢打造，外形独特的外门兵器，叉子寒光闪闪，冷气森森。","装备后增加攻击和命中等人物属性。","30","0","0","109","0","1","41102","1","2","41430","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15121","1","15122","1","15123","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","3000","0","0","0","0","0","0"
"94","精铁护手(40级)","是以精铁经数十次焠火制成，即便弱者使用也能达到无坚不摧的效果。 ","装备后增加攻击和命中等人物属性。","40","0","0","109","0","1","41103","1","2","41430","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15161","1","15162","1","15163","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","4000","0","0","0","0","0","0"
"95","鱼皮手套(50级)","用深潭巨鳄皮混合剧毒制成的皮手套，上面闪动着—种奇怪的碧光。","装备后增加攻击和命中等人物属性。","50","0","0","109","0","1","41104","1","2","41430","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15201","1","15202","1","15203","1","15204","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","5000","0","0","0","0","0","0"
"96","尖针手套(60级)","手套上不但附有尖针般的倒刺，还带着虎爪般的钩子，阴狠非常。","装备后增加攻击和命中等人物属性。","60","0","0","109","0","1","41105","1","2","41430","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15241","1","15242","1","15243","1","15244","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","6000","0","0","0","0","0","0"
"97","夺命钢指甲(70级)","薄薄的钢指甲，套在指头上，可刺可抓，招式灵活异常，威力无比。","装备后增加攻击和命中等人物属性。","70","0","0","109","0","1","41106","1","2","41430","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15281","1","15282","1","15283","1","15284","1","15285","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","7000","0","0","0","0","0","0"
"98","猛犬牙(80级)","一种古怪兵刃，通体精光雪亮，耀人眼目，锐利得有如野兽森森利齿。","装备后增加攻击和命中等人物属性。","80","0","0","109","0","1","41107","1","2","41430","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15321","1","15322","1","15323","1","15324","1","15325","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","8000","0","0","0","0","0","0"
"99","通臂钩(90级)","天绝地灭门下独臂人使用的奇门兵器，平时可掩在衣袖内的精钢短钩。","装备后增加攻击和命中等人物属性。","90","0","0","109","0","1","41108","1","2","41430","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15361","1","15362","1","15363","1","15364","1","15365","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","9000","0","0","0","0","0","0"
"100","鸡爪夺命镰(100级)","状似鸡爪，刃如锋镰的奇门兵器，如同夺命的无常一样恐怖可怕。","装备后增加攻击和命中等人物属性。","100","0","0","109","0","1","41109","1","2","41430","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15401","1","15402","1","15403","1","15404","1","15405","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","10000","0","0","0","0","0","0"
"101","飞天螳螂钩(110级)","如同螳螂前肢的一对独特兵器，出招迅速，招式诡异毒辣，威力霸道。","装备后增加攻击和命中等人物属性。","110","0","0","109","0","1","41110","1","2","41430","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15441","1","15442","1","15443","1","15444","1","15445","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","11000","0","0","0","0","0","0"
"102","鹰嘴夺魂钩(120级)","以精钢打造的巨钩，钩如鹰嘴，重二十六斤，份量虽沉重变化却轻巧。","装备后增加攻击和命中等人物属性。","120","0","0","109","0","1","41111","1","2","41430","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15481","1","15482","1","15483","1","15484","1","15485","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","12000","0","0","0","0","0","0"
"103","凤凰七爪(130级)","长约三尺，爪箕张如钩，尖锐锋利，是外门兵刃中极为霸道的一种。","装备后增加攻击和命中等人物属性。","130","0","0","109","0","1","41112","1","2","41430","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15521","1","15522","1","15523","1","15524","1","15525","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","13000","0","0","0","0","0","0"
"104","毒龙爪(140级)","毒龙夺珠，招招不离敌人眼睛，江湖中最为凶狠霸道的兵器之一。","装备后增加攻击和命中等人物属性。","140","0","0","109","0","1","41113","1","2","41430","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15561","1","15562","1","15563","1","15564","1","15565","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","14000","0","0","0","0","0","0"
"105","金鸡铁爪(50级)","出自【绝代双骄】，如同鸡爪一样的奇形兵器，爪尖处设有灵活的活动套指，杀伤力极强。","装备后增加攻击和命中等人物属性。","150","0","0","109","0","1","15204","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15230","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","15000","0","0","0","0","0","0"
"106","丹鹤爪(60级)","出自【浣花洗剑录】，柳松的成名兵器，状如鹤爪，遇敌时会发出阵阵奇异光华，世间罕见。","装备后增加攻击和命中等人物属性。","150","0","0","109","0","1","15244","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15270","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","20000","0","0","0","0","0","0"
"107","大搜神手(70级)","出自【九月鹰飞】，金属般锐利，却又像冰一般透明的手套，传说中的金刚不坏大搜神手。","装备后增加攻击和命中等人物属性。","150","0","0","109","0","1","15284","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15310","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","25000","0","0","0","0","0","0"
"108","青狮爪(80级)","出自【武林外史】，雄狮乔五的成名兵器，长九尺，莹莹发光，有如数只无柄的铜叉般。","装备后增加攻击和命中等人物属性。","150","0","0","109","0","1","15324","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15350","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","30000","0","0","0","0","0","0"
"109","红樱枪(10级)","用顶门棍捆三棱尖头制成的长枪，枪尖光芒闪烁，红缨飘飘。","装备后增加攻击和命中等人物属性。","10","0","0","100","0","1","41120","1","2","41430","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16041","1","16042","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","1000","0","0","0","0","0","0"
"110","梨花大枪(20级)","舞动时如梨花朵朵在寒风怒放，又似那漫天雪花在那半空飞舞。","装备后增加攻击和命中等人物属性。","20","0","0","100","0","1","41121","1","2","41430","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16081","1","16082","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","2000","0","0","0","0","0","0"
"111","银花枪(30级)","刺、点、横、突，舞动时其轨迹像是舞曲一般，夺人心魄，奇美异常。","装备后增加攻击和命中等人物属性。","30","0","0","100","0","1","41122","1","2","41430","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16121","1","16122","1","16123","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","3000","0","0","0","0","0","0"
"112","寒铁戟(40级)","一杆以寒铁打造的戟，戟头上系着一条红缨，看起来威风凛凛。","装备后增加攻击和命中等人物属性。","40","0","0","100","0","1","41123","1","2","41430","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16161","1","16162","1","16163","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","4000","0","0","0","0","0","0"
"113","七丧戟(50级)","铁温候的成名兵器，极为沉重，戟身双带锋刃如剑。","装备后增加攻击和命中等人物属性。","50","0","0","100","0","1","41124","1","2","41430","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16201","1","16202","1","16203","1","16204","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","5000","0","0","0","0","0","0"
"114","镔铁棍(60级)","棍子乌黑锃亮，以上等镔铁打造而成的厉害武器。","装备后增加攻击和命中等人物属性。","60","0","0","100","0","1","41125","1","2","41430","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16241","1","16242","1","16243","1","16244","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","6000","0","0","0","0","0","0"
"115","夺命链子枪(70级)","枪身寒光闪烁，枪头是截雪亮的链子枪尖，使起来招式灵活多变。","装备后增加攻击和命中等人物属性。","70","0","0","100","0","1","41126","1","2","41430","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16281","1","16282","1","16283","1","16284","1","16285","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","7000","0","0","0","0","0","0"
"116","铣丸枪(80级)","以镔铁打造的巨型长枪，枪身沉重异常，当头击下有如泰山压顶。","装备后增加攻击和命中等人物属性。","80","0","0","100","0","1","41127","1","2","41430","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16321","1","16322","1","16323","1","16324","1","16325","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","8000","0","0","0","0","0","0"
"117","亮银双枪(90级)","高立的成名武器，一对银光闪闪的双枪，就像是毒龙的角，飞鹰的翼。","装备后增加攻击和命中等人物属性。","90","0","0","100","0","1","41128","1","2","41430","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16361","1","16362","1","16363","1","16364","1","16365","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","9000","0","0","0","0","0","0"
"118","飞燕枪(100级)","挥舞时如飞燕掠水，轻盈灵动，招招不离敌人要害，威力惊人。","装备后增加攻击和命中等人物属性。","100","0","0","100","0","1","41129","1","2","41430","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16401","1","16402","1","16403","1","16404","1","16405","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","10000","0","0","0","0","0","0"
"119","戳天夺命枪(110级)","戈中海的成名武器，只要稍稍一挑，便能挽起一片银芒、朵朵枪花。","装备后增加攻击和命中等人物属性。","110","0","0","100","0","1","41130","1","2","41430","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16441","1","16442","1","16443","1","16444","1","16445","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","11000","0","0","0","0","0","0"
"120","烈马金枪(120级)","枪中的烈马，若非武功高深者，实难使用，可在高手中却如马中赤兔。","装备后增加攻击和命中等人物属性。","120","0","0","100","0","1","41131","1","2","41430","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16481","1","16482","1","16483","1","16484","1","16485","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","12000","0","0","0","0","0","0"
"121","降龙五梅枪(130级)","藏花之兵器，枪头一抖，立即出现五朵梅花，耍出一片灿烂辉煌之意。","装备后增加攻击和命中等人物属性。","130","0","0","100","0","1","41132","1","2","41430","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16521","1","16522","1","16523","1","16524","1","16525","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","10","0","3","13000","0","0","0","0","0","0"
