"Mix_ProductID","Mix_ProductName","Mix_ProductDescription","Mix_ProductFunctionDes","Mix_skillLv","Mix_LiveSkllID","Mix_LiveSkllLV","Mix_ProductType","Mix_Quality","Mix_Materials01_Switch","Mix_Materials01","Mix_NumOfMaterials01","Mix_Materials02_Switch","Mix_Materials02","Mix_NumOfMaterials02","Mix_Materials03_Switch","Mix_Materials03","Mix_NumOfMaterials03","Mix_Materials04_Switch","Mix_Materials04","Mix_NumOfMaterials04","Mix_Materials05_Switch","Mix_Materials05","Mix_NumOfMaterials05","Mix_Materials06_Switch","Mix_Materials06","Mix_NumOfMaterials06","Mix_Materials07_Switch","Mix_Materials07","Mix_NumOfMaterials07","Mix_Materials08_Switch","Mix_Materials08","Mix_NumOfMaterials08","Mix_Output01","Mix_Output01_Number","Mix_Output02","Mix_Output02_Number","Mix_Output03","Mix_Output03_Number","Mix_Output04","Mix_Output04_Number","Mix_Output05","Mix_Output05_Number","Mix_Output06_EpicWeapon01","Mix_Output06_Number","Mix_Output07_EpicWeapon02","Mix_Output07_Number","Mix_Addon01","Mix_Addon02","Mix_Addon03","Mix_Addon04","Mix_Addon05","Mix_Addon06","Mix_Addon07","Mix_Addon08","Mix_Addon09","Mix_Addon10","Mix_Addon_Base","Mix_ConsumeTime","Mix_LUA","Mix_ConsumeType01","Mix_ConsumeAmount01","Mix_ConsumeType02","Mix_ConsumeAmount02","Mix_ConsumeType03","Mix_ConsumeAmount03","Mix_ConsumeType04","Mix_ConsumeAmount04"
"65","布裙(0级女)","普通的布裙，女子用，可以起到防御的作用","装备后增加防御等人物属性。","0","0","0","111","0","1","60058","1","2","20245","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10450","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","5000","0","0","0","0","0","0"
"66","丝绸长裙(10级女)","用名贵丝绸制成的长裙，女子用，可以起到防御作用","装备后增加防御等人物属性。","10","0","0","111","0","1","60059","1","2","20246","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10451","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","10000","0","0","0","0","0","0"
"67","五彩裙(20级女)","五彩绵制成的裙子，可以起到一定的防御作用","装备后增加防御等人物属性。","20","0","0","111","0","1","60060","1","2","20247","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10452","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","20000","0","0","0","0","0","0"
"68","龙鳞羽衣(30级女)","用龙鳞制成的羽衣，有相当的防御力","装备后增加防御等人物属性。","30","0","0","111","0","1","60061","1","2","20248","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10453","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","30000","0","0","0","0","0","0"
"69","天香披肩(40级女)","瑶台玉女穿的披肩，有相当的防御力","装备后增加防御等人物属性。","40","0","0","111","0","1","60062","1","2","20249","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10454","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","40000","0","0","0","0","0","0"
"70","金缕羽衣(50级女)","用金丝缝制的羽衣，可以起到一定的防御作用","装备后增加防御等人物属性。","50","0","0","111","0","1","60063","1","2","20250","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10455","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","50000","0","0","0","0","0","0"
"71","霓裳羽衣(60级女)","非常美丽的羽衣，可以起到一定的防御作用","装备后增加防御等人物属性。","60","0","0","111","0","1","60064","1","2","20251","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10456","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","60000","0","0","0","0","0","0"
"72","流云素裙(70级女)","相传是织女用流云织成的裙子，有很非常的防御力","装备后增加防御等人物属性。","70","0","0","111","0","1","60065","1","2","20252","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10457","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","70000","0","0","0","0","0","0"
"73","七宝天衣(80级女)","所谓天衣无缝，上有七宝华文，是可遇不可求的极品","装备后增加防御等人物属性。","80","0","0","111","0","1","60066","1","2","20253","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10458","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","80000","0","0","0","0","0","0"
"74","飞天羽衣(90级女)","相传以玉女飞天时所着衣装，受到天地精华的凝炼","装备后增加防御等人物属性。","90","0","0","111","0","1","60067","1","2","20254","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10459","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","90000","0","0","0","0","0","0"
"75","穰花翠裙(100级女)","翠玉宝珠装饰而成的镶花裙，为王母娘娘赏赐之物。","装备后增加防御等人物属性。","100","0","0","111","0","1","60068","1","2","20255","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10460","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","100000","0","0","0","0","0","0"
"76","金蚕丝裙(110级女)","由千年玉桑上的金蚕吐丝为材料缝制而成的衣甲，有极强的韧性。","装备后增加防御等人物属性。","110","0","0","111","0","1","60069","1","2","20256","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10461","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","110000","0","0","0","0","0","0"
"77","紫香金乌裙(120级女)","汲取三界花魂而制成的裙子，穿上此裙香飘千里。","装备后增加防御等人物属性。","120","0","0","111","0","1","60070","1","2","20257","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10462","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","120000","0","0","0","0","0","0"
"78","碧霞彩云衣(130级女)","收集了天界的碧霞五彩祥云编织而成的彩云衣，相传七仙女下凡时就是穿的这件。","装备后增加防御等人物属性。","130","0","0","111","0","1","60071","1","2","20258","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10463","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","130000","0","0","0","0","0","0"
"79","金丝蝉翼衫(140级女)","月宫桂树上的灵蝉身上的蝉翼，并取自瑶池的金丝，经仙界仙女七七四十九天编织而成的软甲。","装备后增加防御等人物属性。","140","0","0","111","0","1","60072","1","2","20259","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10464","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","140000","0","0","0","0","0","0"
"80","五彩凤翅衣(150级女)","相传女娲娘娘所穿。穿上此衣能得到上古神灵的庇佑。","装备后增加防御等人物属性。","150","0","0","111","0","1","60073","1","2","20260","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10465","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","2","0","3","150000","0","0","0","0","0","0"
































